occupation,location,income,welfare,working_experience,education,industry,section,scale,category
银行职员,浙江,72,TRUE,5年以上,本科,金融,已上市,500以上,服务与支持类
银行职员,广东,12.6,TRUE,3-5年,本科,消费品,天使轮,100以下,服务与支持类
银行职员,浙江,5.4,TRUE,经验不限,大专,服务业,未融资,500以上,服务与支持类
顾问,广东,15,FALSE,经验不限,学历不限,金融,不需要融资,100以下,法务与咨询类
顾问,广东,15,TRUE,经验不限,学历不限,金融,天使轮,100以下,法务与咨询类
顾问,江苏,12.6,TRUE,经验不限,学历不限,金融,不需要融资,100-499,法务与咨询类
经理,浙江,9,FALSE,经验不限,大专,金融,未知,100以下,商务与管理类
银行职员,山西,4.2,TRUE,经验不限,本科,互联网/IT/电子/通信,未融资,500以上,服务与支持类
顾问,山东,7.8,TRUE,1-3年,高中及以下,金融,未知,100以下,法务与咨询类
银行职员,深圳,6,FALSE,经验不限,大专,金融,未融资,500以上,服务与支持类
银行职员,安徽,9,TRUE,经验不限,学历不限,金融,不需要融资,100以下,服务与支持类
顾问,山东,15,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,法务与咨询类
银行职员,福建,7.2,FALSE,1年以内,本科,互联网/IT/电子/通信,未知,100以下,服务与支持类
银行职员,浙江,7.15,FALSE,经验不限,大专,消费品,未知,100-499,服务与支持类
经理,浙江,15,TRUE,经验不限,本科,金融,未知,500以上,商务与管理类
顾问,山东,15,TRUE,经验不限,学历不限,金融,未知,100以下,法务与咨询类
顾问,上海,9,TRUE,1-3年,大专,专业服务,未融资,100以下,法务与咨询类
顾问,湖北,15,TRUE,经验不限,学历不限,金融,未融资,100以下,法务与咨询类
顾问,山西,13.8,TRUE,经验不限,大专,金融,未融资,100以下,法务与咨询类
银行职员,内蒙古,20.4,TRUE,经验不限,高中及以下,金融,未融资,500以上,服务与支持类
银行职员,贵州,10.2,TRUE,经验不限,大专,金融,未知,500以上,服务与支持类
银行职员,山东,7.2,TRUE,经验不限,学历不限,金融,未知,100以下,服务与支持类
顾问,广东,7.15,FALSE,经验不限,大专,服务业,不需要融资,100以下,法务与咨询类
银行职员,广东,12,TRUE,经验不限,高中及以下,互联网/IT/电子/通信,未融资,100以下,服务与支持类
司机,浙江,12,TRUE,经验不限,学历不限,服务业,未知,100以下,服务与支持类
司机,江苏,16.2,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100-499,服务与支持类
司机,重庆,11.4,TRUE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,浙江,11.4,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,广东,12,TRUE,3-5年,学历不限,交通/物流/贸易/零售,未融资,500以上,服务与支持类
司机,安徽,11.4,TRUE,经验不限,学历不限,汽车,D轮及以上,100以下,服务与支持类
司机,广东,9,TRUE,经验不限,高中及以下,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,四川,15,FALSE,经验不限,学历不限,专业服务,不需要融资,100以下,服务与支持类
司机,重庆,11.4,FALSE,经验不限,学历不限,能源/化工/环保,未知,100以下,服务与支持类
司机,湖北,18,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100-499,服务与支持类
司机,福建,13.2,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,广西,13.8,TRUE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,未知,12.6,TRUE,经验不限,高中及以下,汽车,未知,100以下,服务与支持类
司机,北京,13.8,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,江苏,13.8,TRUE,1年以内,高中及以下,交通/物流/贸易/零售,未知,100-499,服务与支持类
司机,贵州,13.8,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100-499,服务与支持类
司机,广东,12.6,TRUE,1年以内,高中及以下,专业服务,不需要融资,100以下,服务与支持类
司机,河北,17.4,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,服务与支持类
司机,青海,9,TRUE,经验不限,学历不限,汽车,不需要融资,100以下,服务与支持类
司机,四川,12.6,FALSE,经验不限,学历不限,交通/物流/贸易/零售,天使轮,100以下,服务与支持类
司机,四川,15.6,TRUE,经验不限,学历不限,能源/化工/环保,不需要融资,100-499,服务与支持类
司机,广东,12,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100-499,服务与支持类
司机,广东,14.4,TRUE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,浙江,12.6,FALSE,经验不限,学历不限,服务业,未知,100以下,服务与支持类
司机,广东,12.6,FALSE,经验不限,学历不限,服务业,不需要融资,100以下,服务与支持类
司机,河南,18,TRUE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100-499,服务与支持类
司机,广东,15,FALSE,经验不限,高中及以下,服务业,未融资,100-499,服务与支持类
司机,福建,12.6,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,服务与支持类
司机,未知,9,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100-499,服务与支持类
司机,广东,10.8,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,未知,15,TRUE,经验不限,学历不限,汽车,不需要融资,500以上,服务与支持类
司机,未知,12.6,FALSE,1-3年,学历不限,汽车,不需要融资,100-499,服务与支持类
司机,上海,15,TRUE,经验不限,学历不限,汽车,不需要融资,500以上,服务与支持类
司机,贵州,17.4,TRUE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,安徽,15,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,吉林,7.8,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100-499,服务与支持类
司机,陕西,11.4,TRUE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,四川,15.6,TRUE,经验不限,学历不限,汽车,未知,100-499,服务与支持类
司机,广东,12.6,TRUE,经验不限,学历不限,互联网/IT/电子/通信,D轮及以上,100以下,服务与支持类
司机,上海,15,FALSE,经验不限,学历不限,服务业,不需要融资,100以下,服务与支持类
司机,福建,12,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,服务与支持类
司机,重庆,12,TRUE,经验不限,学历不限,专业服务,未知,500以上,服务与支持类
司机,海南,10.8,TRUE,经验不限,学历不限,互联网/IT/电子/通信,未融资,100以下,服务与支持类
司机,江苏,15,FALSE,1-3年,学历不限,汽车,未知,100以下,服务与支持类
司机,福建,10.8,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,500以上,服务与支持类
司机,江苏,13.8,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,宁夏,13.8,TRUE,经验不限,学历不限,汽车,未融资,100以下,服务与支持类
司机,深圳,12.6,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,服务与支持类
司机,浙江,11.4,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,河南,15,TRUE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,上海,15,FALSE,3-5年,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,安徽,10.2,TRUE,经验不限,学历不限,专业服务,未融资,100以下,服务与支持类
司机,河南,12.6,TRUE,经验不限,学历不限,服务业,未知,100以下,服务与支持类
司机,江苏,10.8,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,服务与支持类
司机,陕西,12.6,TRUE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,服务与支持类
司机,江苏,12.6,FALSE,经验不限,学历不限,汽车,不需要融资,100以下,服务与支持类
司机,辽宁,12.6,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100-499,服务与支持类
司机,山西,10.2,TRUE,经验不限,学历不限,汽车,未融资,100以下,服务与支持类
司机,未知,10.2,TRUE,1年以内,学历不限,汽车,不需要融资,100以下,服务与支持类
司机,未知,10.2,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,服务与支持类
司机,贵州,15,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100-499,服务与支持类
司机,浙江,15,FALSE,经验不限,学历不限,交通/物流/贸易/零售,天使轮,100-499,服务与支持类
司机,上海,12.6,TRUE,1-3年,高中及以下,汽车,不需要融资,100以下,服务与支持类
司机,辽宁,11.4,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,服务与支持类
司机,深圳,12,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,服务与支持类
司机,浙江,12.6,FALSE,经验不限,学历不限,能源/化工/环保,不需要融资,100以下,服务与支持类
司机,福建,12,FALSE,3-5年,学历不限,汽车,未融资,100以下,服务与支持类
司机,山西,18.6,TRUE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,辽宁,21,FALSE,经验不限,学历不限,汽车,未知,100以下,服务与支持类
司机,河北,12,FALSE,经验不限,学历不限,专业服务,不需要融资,100以下,服务与支持类
司机,江西,10.2,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,云南,10.2,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,北京,12.6,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100-499,服务与支持类
司机,江苏,13.8,TRUE,1-3年,高中及以下,交通/物流/贸易/零售,未知,100-499,服务与支持类
司机,广东,13.2,FALSE,经验不限,学历不限,能源/化工/环保,不需要融资,100以下,服务与支持类
司机,四川,11.4,TRUE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100-499,服务与支持类
司机,北京,13.8,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,江苏,10.2,TRUE,经验不限,学历不限,交通/物流/贸易/零售,天使轮,100以下,服务与支持类
司机,广东,13.8,TRUE,经验不限,学历不限,服务业,未融资,100-499,服务与支持类
司机,北京,15,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100-499,服务与支持类
司机,湖北,15,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,江苏,18.6,FALSE,经验不限,学历不限,服务业,未融资,100以下,服务与支持类
司机,江苏,10.8,TRUE,经验不限,高中及以下,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,北京,11.4,FALSE,3-5年,学历不限,汽车,未知,100以下,服务与支持类
司机,山西,12.6,FALSE,3-5年,学历不限,服务业,未知,500以上,服务与支持类
司机,广东,16.2,FALSE,经验不限,学历不限,汽车,不需要融资,100以下,服务与支持类
司机,江苏,10.2,TRUE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,安徽,12.6,TRUE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,河北,19.2,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100-499,服务与支持类
司机,浙江,21,TRUE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,湖南,12.6,FALSE,经验不限,学历不限,专业服务,未知,100以下,服务与支持类
司机,陕西,12.6,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,山西,11.4,TRUE,经验不限,学历不限,互联网/IT/电子/通信,未知,100-499,服务与支持类
司机,重庆,12,FALSE,3-5年,学历不限,交通/物流/贸易/零售,未知,100-499,服务与支持类
司机,福建,15,FALSE,经验不限,学历不限,汽车,未知,100以下,服务与支持类
司机,江苏,15,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,山东,15,FALSE,经验不限,学历不限,互联网/IT/电子/通信,不需要融资,100以下,服务与支持类
司机,浙江,9,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,服务与支持类
司机,江西,18,TRUE,经验不限,学历不限,专业服务,不需要融资,100以下,服务与支持类
司机,河北,22.2,TRUE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100-499,服务与支持类
司机,福建,9,FALSE,1-3年,高中及以下,汽车,不需要融资,100以下,服务与支持类
司机,湖南,15,FALSE,3-5年,学历不限,汽车,未融资,100以下,服务与支持类
司机,江西,11.4,TRUE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,辽宁,12.6,FALSE,经验不限,学历不限,汽车,未知,100以下,服务与支持类
司机,广东,10.2,FALSE,经验不限,学历不限,汽车,未知,100以下,服务与支持类
司机,广东,18.6,TRUE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,服务与支持类
司机,未知,12,FALSE,经验不限,学历不限,服务业,不需要融资,100-499,服务与支持类
司机,浙江,15,TRUE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
司机,上海,15,FALSE,经验不限,学历不限,汽车,未知,100-499,服务与支持类
司机,浙江,12.6,FALSE,3-5年,学历不限,汽车,不需要融资,100以下,服务与支持类
司机,北京,12.6,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,服务与支持类
司机,湖北,15,TRUE,经验不限,学历不限,交通/物流/贸易/零售,B轮,500以上,服务与支持类
司机,浙江,12.6,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100以下,服务与支持类
司机,北京,13.8,FALSE,经验不限,学历不限,汽车,未知,100-499,服务与支持类
司机,北京,10.2,FALSE,1年以内,学历不限,服务业,不需要融资,100-499,服务与支持类
司机,广东,12,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,服务与支持类
