"","职位","位置","年薪","福利","已有工作经验","学历","公司行业","融资阶段","公司规模","职业类别","log_salary","log_年薪"
"9354","设计","南部地区",5.2,FALSE,"经验不限","学历不限","媒体教培","准备融资","100以下","媒体与培训类",1.64865862558738,1.64865862558738
"9355","设计","西部地区",4.2,FALSE,"经验不限","大专","商业服务","不需要融资","500以上","媒体与培训类",1.43508452528932,1.43508452528932
"9356","设计","中部地区",12.6,TRUE,"1-3年","大专","商业服务","已上市","100-499","媒体与培训类",2.53369681395743,2.53369681395743
"9357","设计","东部地区",12.35,TRUE,"3-5年","大专","媒体教培","准备融资","100以下","媒体与培训类",2.51365606307399,2.51365606307399
"9358","设计","西部地区",6,TRUE,"3-5年","大专","媒体教培","不需要融资","100以下","媒体与培训类",1.79175946922805,1.79175946922805
"9359","设计","南部地区",10.2,FALSE,"1-3年","本科","商业服务","准备融资","100以下","媒体与培训类",2.32238772029023,2.32238772029023
"9360","设计","东部地区",4.2,FALSE,"1年以内","学历不限","金融互联网","准备融资","100以下","媒体与培训类",1.43508452528932,1.43508452528932
"9361","设计","中部地区",7.2,FALSE,"1-3年","大专","媒体教培","未知","100以下","媒体与培训类",1.97408102602201,1.97408102602201
"9362","设计","西部地区",21,FALSE,"1-3年","大专","商业服务","不需要融资","500以上","媒体与培训类",3.04452243772342,3.04452243772342
"9363","设计","中部地区",6.6,FALSE,"3-5年","高中及以下","商业服务","未知","100以下","媒体与培训类",1.88706964903238,1.88706964903238
"9364","设计","东部地区",6.3875,FALSE,"1年以内","高中及以下","商业服务","未知","100以下","媒体与培训类",1.85434295552982,1.85434295552982
"9365","设计","南部地区",18.6,FALSE,"1-3年","大专","商业服务","不需要融资","100以下","媒体与培训类",2.92316158071916,2.92316158071916
"9366","设计","东部地区",30.6,TRUE,"5年以上","本科","金融互联网","正在融资","100以下","媒体与培训类",3.42100000895834,3.42100000895834
"9367","设计","东北地区",6,FALSE,"1-3年","大专","媒体教培","未知","100以下","媒体与培训类",1.79175946922805,1.79175946922805
"9368","设计","东部地区",10.2,FALSE,"3-5年","高中及以下","商业服务","不需要融资","100以下","媒体与培训类",2.32238772029023,2.32238772029023
"9369","设计","南部地区",5.4,FALSE,"1-3年","大专","媒体教培","不需要融资","100以下","媒体与培训类",1.68639895357023,1.68639895357023
"9370","设计","南部地区",21,TRUE,"1-3年","大专","商业服务","不需要融资","100以下","媒体与培训类",3.04452243772342,3.04452243772342
"9371","设计","东部地区",4.745,FALSE,"1年以内","大专","商业服务","准备融资","100以下","媒体与培训类",1.55709143206189,1.55709143206189
"9372","设计","东部地区",7.2,TRUE,"1-3年","大专","媒体教培","不需要融资","100以下","媒体与培训类",1.97408102602201,1.97408102602201
"9373","设计","西部地区",3,FALSE,"经验不限","大专","商业服务","不需要融资","100-499","媒体与培训类",1.09861228866811,1.09861228866811
"9374","设计","西部地区",15,FALSE,"1-3年","高中及以下","商业服务","准备融资","100以下","媒体与培训类",2.70805020110221,2.70805020110221
"9375","设计","中部地区",7.8,FALSE,"经验不限","大专","商业服务","准备融资","100以下","媒体与培训类",2.05412373369555,2.05412373369555
"9376","设计","东部地区",6,FALSE,"1年以内","高中及以下","金融互联网","准备融资","100以下","媒体与培训类",1.79175946922805,1.79175946922805
"9377","设计","东部地区",8.4,FALSE,"1年以内","大专","商业服务","不需要融资","100以下","媒体与培训类",2.12823170584927,2.12823170584927
"9378","设计","东部地区",13.5,TRUE,"1-3年","高中及以下","媒体教培","未知","100以下","媒体与培训类",2.60268968544438,2.60268968544438
"9379","设计","南部地区",7.8,TRUE,"3-5年","大专","金融互联网","不需要融资","100以下","媒体与培训类",2.05412373369555,2.05412373369555
"9380","设计","东部地区",7.8,FALSE,"3-5年","学历不限","媒体教培","未知","100以下","媒体与培训类",2.05412373369555,2.05412373369555
"9381","设计","西部地区",11.4,FALSE,"1-3年","大专","商业服务","准备融资","100以下","媒体与培训类",2.43361335540045,2.43361335540045
"9382","设计","中部地区",5.4,TRUE,"1-3年","本科","媒体教培","准备融资","100以下","媒体与培训类",1.68639895357023,1.68639895357023
"9383","设计","东部地区",7.8,FALSE,"经验不限","大专","商业服务","准备融资","100以下","媒体与培训类",2.05412373369555,2.05412373369555
"9384","设计","东部地区",10.2,TRUE,"1-3年","本科","商业服务","准备融资","500以上","媒体与培训类",2.32238772029023,2.32238772029023
"9385","设计","南部地区",7.2,TRUE,"经验不限","学历不限","金融互联网","不需要融资","100-499","媒体与培训类",1.97408102602201,1.97408102602201
"9386","设计","中部地区",3.6,FALSE,"1-3年","大专","商业服务","未知","100以下","媒体与培训类",1.28093384546206,1.28093384546206
"9387","设计","南部地区",12.6,TRUE,"1-3年","本科","商业服务","不需要融资","100以下","媒体与培训类",2.53369681395743,2.53369681395743
"9388","设计","南部地区",6,FALSE,"3-5年","大专","商业服务","准备融资","100-499","媒体与培训类",1.79175946922805,1.79175946922805
"9389","设计","东北地区",2.4,FALSE,"经验不限","学历不限","商业服务","准备融资","100以下","媒体与培训类",0.8754687373539,0.8754687373539
"9390","设计","东部地区",18.2,TRUE,"3-5年","大专","金融互联网","不需要融资","100以下","媒体与培训类",2.90142159408275,2.90142159408275
"9391","设计","西部地区",5.4,FALSE,"1年以内","大专","金融互联网","未知","100以下","媒体与培训类",1.68639895357023,1.68639895357023
"9392","设计","西部地区",15,TRUE,"1年以内","大专","公共服务","不需要融资","100-499","媒体与培训类",2.70805020110221,2.70805020110221
"9393","设计","西部地区",6.6,TRUE,"经验不限","学历不限","商业服务","未知","100以下","媒体与培训类",1.88706964903238,1.88706964903238
"9394","设计","中部地区",6,FALSE,"经验不限","本科","机械制造","未知","100以下","媒体与培训类",1.79175946922805,1.79175946922805
"9395","设计","东部地区",10.2,TRUE,"5年以上","本科","金融互联网","准备融资","100以下","媒体与培训类",2.32238772029023,2.32238772029023
"9396","设计","中部地区",8.4,FALSE,"3-5年","大专","商业服务","不需要融资","100以下","媒体与培训类",2.12823170584927,2.12823170584927
"9397","设计","南部地区",9.6,TRUE,"3-5年","大专","媒体教培","准备融资","100以下","媒体与培训类",2.26176309847379,2.26176309847379
"9398","设计","西部地区",4.8,FALSE,"1-3年","高中及以下","媒体教培","不需要融资","100以下","媒体与培训类",1.56861591791385,1.56861591791385
"9399","设计","西部地区",10.2,FALSE,"1-3年","学历不限","媒体教培","未知","100以下","媒体与培训类",2.32238772029023,2.32238772029023
"9400","设计","中部地区",3,FALSE,"经验不限","大专","商业服务","准备融资","100以下","媒体与培训类",1.09861228866811,1.09861228866811
"9401","设计","南部地区",6.6,TRUE,"1-3年","高中及以下","公共服务","不需要融资","100以下","媒体与培训类",1.88706964903238,1.88706964903238
"9402","设计","西部地区",9.6,FALSE,"1-3年","大专","商业服务","未知","100以下","媒体与培训类",2.26176309847379,2.26176309847379
"9403","设计","南部地区",6.6,FALSE,"经验不限","学历不限","商业服务","未知","100以下","媒体与培训类",1.88706964903238,1.88706964903238
"9404","设计","中部地区",7.2,FALSE,"1-3年","学历不限","商业服务","未知","100以下","媒体与培训类",1.97408102602201,1.97408102602201
"9405","设计","南部地区",12.6,TRUE,"3-5年","大专","媒体教培","准备融资","100以下","媒体与培训类",2.53369681395743,2.53369681395743
"9406","设计","中部地区",6,FALSE,"1年以内","高中及以下","媒体教培","准备融资","100以下","媒体与培训类",1.79175946922805,1.79175946922805
"9407","设计","中部地区",10.2,FALSE,"1年以内","高中及以下","商业服务","未知","100以下","媒体与培训类",2.32238772029023,2.32238772029023
"9408","设计","中部地区",4.2,FALSE,"1-3年","高中及以下","商业服务","未知","100以下","媒体与培训类",1.43508452528932,1.43508452528932
"9409","设计","东部地区",7.8,FALSE,"1-3年","高中及以下","媒体教培","未知","100以下","媒体与培训类",2.05412373369555,2.05412373369555
"9410","设计","中部地区",4.8,FALSE,"1-3年","大专","金融互联网","已上市","100-499","媒体与培训类",1.56861591791385,1.56861591791385
"9411","设计","东部地区",15,FALSE,"5年以上","大专","金融互联网","准备融资","100-499","媒体与培训类",2.70805020110221,2.70805020110221
"9412","设计","东部地区",7.8,FALSE,"1-3年","大专","金融互联网","未知","100以下","媒体与培训类",2.05412373369555,2.05412373369555
"9413","设计","中部地区",3.6,FALSE,"1-3年","学历不限","媒体教培","未知","100以下","媒体与培训类",1.28093384546206,1.28093384546206
"9414","设计","中部地区",9,FALSE,"经验不限","大专","媒体教培","未知","100以下","媒体与培训类",2.19722457733622,2.19722457733622
"9415","设计","东部地区",26,TRUE,"3-5年","大专","金融互联网","准备融资","100以下","媒体与培训类",3.25809653802148,3.25809653802148
"9416","设计","东部地区",6.6,FALSE,"1-3年","本科","媒体教培","未知","100以下","媒体与培训类",1.88706964903238,1.88706964903238
"9417","设计","东北地区",3,FALSE,"经验不限","学历不限","媒体教培","不需要融资","100以下","媒体与培训类",1.09861228866811,1.09861228866811
"9418","设计","东部地区",7.2,TRUE,"经验不限","学历不限","公共服务","不需要融资","100以下","媒体与培训类",1.97408102602201,1.97408102602201
"9419","设计","东部地区",7.8,TRUE,"1-3年","本科","商业服务","准备融资","100以下","媒体与培训类",2.05412373369555,2.05412373369555
"9420","设计","东北地区",6,TRUE,"3-5年","本科","公共服务","准备融资","100以下","媒体与培训类",1.79175946922805,1.79175946922805
"9421","经理","南部地区",19.2,FALSE,"1-3年","高中及以下","金融互联网","准备融资","100-499","商务与工程类",2.95491027903374,2.95491027903374
"9422","银行职员","南部地区",6,TRUE,"经验不限","学历不限","公共服务","未知","100以下","销售与服务类",1.79175946922805,1.79175946922805
"9423","银行职员","中部地区",7.2,TRUE,"经验不限","高中及以下","金融互联网","准备融资","100-499","销售与服务类",1.97408102602201,1.97408102602201
"9424","会计","东部地区",7.8,FALSE,"1-3年","大专","商业服务","准备融资","500以上","其他职业类",2.05412373369555,2.05412373369555
"9425","银行职员","东部地区",9,TRUE,"经验不限","大专","金融互联网","不需要融资","100以下","销售与服务类",2.19722457733622,2.19722457733622
"9426","银行职员","中部地区",4.2,TRUE,"1-3年","学历不限","金融互联网","不需要融资","100-499","销售与服务类",1.43508452528932,1.43508452528932
"9427","银行职员","西部地区",9,TRUE,"经验不限","高中及以下","金融互联网","准备融资","100-499","销售与服务类",2.19722457733622,2.19722457733622
"9428","银行职员","东部地区",24.75,TRUE,"1年以内","高中及以下","金融互联网","已上市","500以上","销售与服务类",3.2088254890147,3.2088254890147
"9429","经理","中部地区",7.8,FALSE,"经验不限","学历不限","金融互联网","不需要融资","100以下","商务与工程类",2.05412373369555,2.05412373369555
"9430","顾问","东部地区",5.4,TRUE,"3-5年","本科","公共服务","不需要融资","100以下","法务与咨询类",1.68639895357023,1.68639895357023
"9431","银行职员","东部地区",13.8,FALSE,"经验不限","学历不限","金融互联网","未知","100以下","销售与服务类",2.62466859216316,2.62466859216316
"9432","银行职员","东部地区",68.25,FALSE,"1-3年","本科","金融互联网","不需要融资","100以下","销售与服务类",4.22317743406507,4.22317743406507
